programs,slos,program,date,direct,indirect
Bilingual Program,Single Subject - Science,44200,2005.04,1.25,3.11
Bilingual Program,Single Subject - Science,44200,2005.05,2.66,1.44
Bilingual Program,Single Subject - Science,44200,2005.06,2.69,2.22
Bilingual Program,Single Subject - Science,44200,2005.07,2.14,1.09
Bilingual Program,Single Subject - Science,44200,2005.08,2.39,2.41
Bilingual Program,Single Subject - Science,44200,2005.09,1.98,1.13
Bilingual Program,Single Subject - Science,44200,2005.11,3.77,2.46
Bilingual Program,Single Subject - Science,44200,2005.12,3.09,1.98
Bilingual Program,Single Subject - Science,44200,2006.01,3.66,3.78
Bilingual Program,Single Subject - Science,44200,2006.02,2.84,2.87
Bilingual Program,Single Subject - Science,44200,2006.03,1.1,2.67
Bilingual Program,Single Subject - Science,44200,2006.04,2.69,3.45
Bilingual Program,Single Subject - Science,44200,2006.05,2.97,2.44
Bilingual Program,Single Subject - Science,44200,2006.06,3.47,3.11
Bilingual Program,Single Subject - Science,44200,2006.07,3.51,3.78
Bilingual Program,Single Subject - Science,44200,2006.08,2.4,3.29
Bilingual Program,Single Subject - Science,44200,2006.09,3.21,1.9
Bilingual Program,Single Subject - Science,44200,2006.11,3.6,3.42
Bilingual Program,Single Subject - Science,44200,2006.12,2.05,3.17
Bilingual Program,Single Subject - Science,44200,2007.01,1.09,3.75
Bilingual Program,Single Subject - Science,44200,2007.02,1.57,2.16
Bilingual Program,Single Subject - Science,44200,2007.03,3.54,2.2
Bilingual Program,Single Subject - Science,44200,2007.04,1.77,1.98
Bilingual Program,Single Subject - Science,44200,2007.05,3.98,2.07
Bilingual Program,Single Subject - Science,44200,2007.06,2.77,2.67
Bilingual Program,Single Subject - Science,44200,2007.07,1.44,1.93
Bilingual Program,Single Subject - Science,44200,2007.08,2.02,1.65
Bilingual Program,Single Subject - Science,44200,2007.09,1.5,3.36
Bilingual Program,Single Subject - Science,44200,2007.11,2.22,1.33
Bilingual Program,Single Subject - Science,44200,2007.12,1.65,3.93
Bilingual Program,Single Subject - Science,44200,2008.01,3.47,2.75
Bilingual Program,Single Subject - Science,44200,2008.02,3.57,1.54
Bilingual Program,Single Subject - Science,44200,2008.03,2.53,3.77
Bilingual Program,Single Subject - Science,44200,2008.04,1.71,3.8
Bilingual Program,Single Subject - Science,44200,2008.05,1.68,2.64
Bilingual Program,Single Subject - Science,44200,2008.06,1.62,2.83
Bilingual Program,Single Subject - Science,44200,2008.07,3.49,2.86
Bilingual Program,Single Subject - Science,44200,2008.08,2.58,1.14
Bilingual Program,Single Subject - Science,44200,2008.09,3.34,3.16
Bilingual Program,Single Subject - Science,44200,2008.11,2.1,1.62
Bilingual Program,Single Subject - Science,44200,2008.12,2.94,1.78
Bilingual Program,Single Subject - Science,44200,2009.01,3.67,3.91
Bilingual Program,Single Subject - Science,44200,2009.02,1.45,2.75
Bilingual Program,Single Subject - Science,44200,2009.03,1.36,3.53
Bilingual Program,Single Subject - Science,44200,2009.04,3.61,3.69
Bilingual Program,Single Subject - Science,44200,2009.05,2.98,1.42
Bilingual Program,Single Subject - Science,44200,2009.06,1.8,3.34
Bilingual Program,Single Subject - Science,44200,2009.07,3.15,1.01
Bilingual Program,Single Subject - Science,44200,2009.08,3.97,2.53
Bilingual Program,Single Subject - Science,44200,2009.09,1.06,1.86
Bilingual Program,Single Subject - Science,44200,2009.11,1.12,1.38
Bilingual Program,Single Subject - Science,44200,2009.12,2.54,1.97
Bilingual Program,Single Subject - Science,44200,2010.01,3.07,1.94
Bilingual Program,Single Subject - Science,44200,2010.02,1.01,3.29
Bilingual Program,Single Subject - Science,44200,2010.03,1.76,1.42
Bilingual Program,Single Subject - Science,44200,2010.04,2.77,2.06
Bilingual Program,Single Subject - Science,44200,2010.05,3.83,3.02
Bilingual Program,Single Subject - Science,44200,2010.06,2.09,2.05
Bilingual Program,Single Subject - Science,44200,2010.07,1.49,1.53
Bilingual Program,Single Subject - Science,44200,2010.08,3.77,1.23
Bilingual Program,Single Subject - Science,44200,2010.09,3.83,1.75
Bilingual Program,Single Subject - Science,44200,2010.11,1.92,2.79
Bilingual Program,Single Subject - Science,44200,2010.12,1.67,2.3
Bilingual Program,Single Subject - Science,44300,1992.01,2.2,2.73
Bilingual Program,Single Subject - Science,44300,1992.02,1.1,2.55
Bilingual Program,Single Subject - Science,44300,1992.03,3.44,1.86
Bilingual Program,Single Subject - Science,44300,1992.04,2.34,1.78
Bilingual Program,Single Subject - Science,44300,1992.05,2.69,1.42
Bilingual Program,Single Subject - Science,44300,1992.06,1.27,2.3
Bilingual Program,Single Subject - Science,44300,1992.07,1.98,3.72
Bilingual Program,Single Subject - Science,44300,1992.08,1.17,2.97
Bilingual Program,Single Subject - Science,44300,1992.09,3.89,2.88
Bilingual Program,Single Subject - Science,44300,1992.11,1.66,3.58
Bilingual Program,Single Subject - Science,44300,1992.12,1.53,1.76
Bilingual Program,Single Subject - Science,44300,1993.01,3.25,2.76
Bilingual Program,Single Subject - Science,44300,1993.02,2.98,1.62
Bilingual Program,Single Subject - Science,44300,1993.03,3.82,2.2
Bilingual Program,Single Subject - Science,44300,1993.04,3.57,1.49
Bilingual Program,Single Subject - Science,44300,1993.05,2.09,3.28
Bilingual Program,Single Subject - Science,44300,1993.06,1.64,1.12
Bilingual Program,Single Subject - Science,44300,1993.07,1.73,1.89
Bilingual Program,Single Subject - Science,44300,1993.08,2.01,3.8
Bilingual Program,Single Subject - Science,44300,1993.09,1.12,1.74
Bilingual Program,Single Subject - Science,44300,1993.11,3.9,2.91
Bilingual Program,Single Subject - Science,44300,1993.12,1.62,2.68
Bilingual Program,Single Subject - Science,44300,1994.01,1.23,3.15
Bilingual Program,Single Subject - Science,44300,1994.02,4,1.61
Bilingual Program,Single Subject - Science,44300,1994.03,1.71,3.88
Bilingual Program,Single Subject - Science,44300,1994.04,2.62,2.93
Bilingual Program,Single Subject - Science,44300,1994.05,2.49,3.3
Bilingual Program,Single Subject - Science,44300,1994.06,2.08,3.45
Bilingual Program,Single Subject - Science,44300,1994.07,2.85,2.63
Bilingual Program,Single Subject - Science,44300,1994.08,1.93,1.71
Bilingual Program,Single Subject - Science,44300,1994.09,2.13,3.31
Bilingual Program,Single Subject - Science,44300,1994.11,1.93,3.05
Bilingual Program,Single Subject - Science,44300,1994.12,2.83,2.56
Bilingual Program,Single Subject - Science,44300,1995.01,3.39,3.59
Bilingual Program,Single Subject - Science,44300,1995.02,3.62,3.63
Bilingual Program,Single Subject - Science,44300,1995.03,2.39,1.45
Bilingual Program,Single Subject - Science,44300,1995.04,3.28,2.63
Bilingual Program,Single Subject - Science,44300,1995.05,2.3,2.08
Bilingual Program,Single Subject - Science,44300,1995.06,3.66,3.19
Bilingual Program,Single Subject - Science,44300,1995.07,3.36,3.16
Bilingual Program,Single Subject - Science,44300,1995.08,1.74,1.12
Bilingual Program,Single Subject - Science,44300,1995.09,3.39,3.73
Bilingual Program,Single Subject - Science,44300,1995.11,3.83,3.36
Bilingual Program,Single Subject - Science,44300,1995.12,1.33,2.98
Bilingual Program,Single Subject - Science,44300,1996.01,1.73,2.51
Bilingual Program,Single Subject - Science,44300,1996.02,1.06,3.4
Bilingual Program,Single Subject - Science,44300,1996.03,2.83,1.76
Bilingual Program,Single Subject - Science,44300,1996.04,2.24,2.32
Bilingual Program,Single Subject - Science,44300,1996.05,3.18,3.12
Bilingual Program,Single Subject - Science,44300,1996.06,3.52,3.03
Bilingual Program,Single Subject - Science,44300,1996.07,2.87,4
Bilingual Program,Single Subject - Science,44300,1996.08,1.36,2.16
Bilingual Program,Single Subject - Science,44300,1996.09,1.11,2.73
Bilingual Program,Single Subject - Science,44300,1996.11,1.11,2.07
Bilingual Program,Single Subject - Science,44300,1996.12,3.94,2.92
Bilingual Program,Single Subject - Science,44300,1997.01,3.77,3.72
Bilingual Program,Single Subject - Science,44300,1997.02,3.17,3.1
Bilingual Program,Single Subject - Science,44300,1997.03,1.29,1.8
Bilingual Program,Single Subject - Science,44300,1997.04,2.33,1.51
Bilingual Program,Single Subject - Science,44300,1997.05,3.06,2.67
Bilingual Program,Single Subject - Science,44300,1997.06,2.63,1.41
Bilingual Program,Single Subject - Science,44300,1997.07,2.85,3.21
Bilingual Program,Single Subject - Science,44300,1997.08,2.83,1.97
Bilingual Program,Single Subject - Science,44300,1997.09,2.95,2.03
Bilingual Program,Single Subject - Science,44300,1997.11,2.09,3.32
Bilingual Program,Single Subject - Science,44300,1997.12,3.27,3.38
Bilingual Program,Single Subject - Science,44300,1998.01,1.03,2.17
Bilingual Program,Single Subject - Science,44300,1998.02,2.16,3.75
Bilingual Program,Single Subject - Science,44300,1998.03,2.24,3.05
Bilingual Program,Single Subject - Science,44300,1998.04,3.4,1.97
Bilingual Program,Single Subject - Science,44300,1998.05,1.65,1.82
Bilingual Program,Single Subject - Science,44300,1998.06,3.41,2.46
Bilingual Program,Single Subject - Science,44300,1998.07,2.06,2.25
Bilingual Program,Single Subject - Science,44300,1998.08,3.96,2.18
Bilingual Program,Single Subject - Science,44300,1998.09,2.81,3.41
Bilingual Program,Single Subject - Science,44300,1998.11,3.32,2.43
Bilingual Program,Single Subject - Science,44300,1998.12,3.2,1.45
Bilingual Program,Single Subject - Science,44300,1999.01,2.61,1.85
Bilingual Program,Single Subject - Science,44300,1999.02,3.44,1.33
Bilingual Program,Single Subject - Science,44300,1999.03,3.26,3.01
Bilingual Program,Single Subject - Science,44300,1999.04,2.11,1.49
Bilingual Program,Single Subject - Science,44300,1999.05,3.04,2.8
Bilingual Program,Single Subject - Science,44300,1999.06,1.66,2.18
Bilingual Program,Single Subject - Science,44300,1999.07,1.9,2.14
Bilingual Program,Single Subject - Science,44300,1999.08,1.76,2.38
Bilingual Program,Single Subject - Science,44300,1999.09,3.25,3.31
Bilingual Program,Single Subject - Science,44300,1999.11,2.55,1.75
Bilingual Program,Single Subject - Science,44300,1999.12,1.25,2.67
Bilingual Program,Single Subject - Science,44300,2000.01,2.89,3.02
Bilingual Program,Single Subject - Science,44300,2000.02,1.28,1.32
Bilingual Program,Single Subject - Science,44300,2000.03,3.18,2.38
Bilingual Program,Single Subject - Science,44300,2000.04,3.17,3.66
Bilingual Program,Single Subject - Science,44300,2000.05,3.05,2.79
Bilingual Program,Single Subject - Science,44300,2000.06,2.98,2.81
Bilingual Program,Single Subject - Science,44300,2000.07,3.01,1.93
Bilingual Program,Single Subject - Science,44300,2000.08,2.75,2.5
Bilingual Program,Single Subject - Science,44300,2000.09,1.9,2.28
Bilingual Program,Single Subject - Science,44300,2000.11,1.14,1.11
Bilingual Program,Single Subject - Science,44300,2000.12,1.38,1.09
Bilingual Program,Single Subject - Science,44300,2001.01,3.07,3.02
Bilingual Program,Single Subject - Science,44300,2001.02,3.28,2.79
Bilingual Program,Single Subject - Science,44300,2001.03,1.16,3.38
Bilingual Program,Single Subject - Science,44300,2001.04,3.48,2.23
Bilingual Program,Single Subject - Science,44300,2001.05,3.93,3.17
Bilingual Program,Single Subject - Science,44300,2001.06,1.08,2.26
Bilingual Program,Single Subject - Science,44300,2001.07,1.4,1.27
Bilingual Program,Single Subject - Science,44300,2001.08,2.69,1.48
Bilingual Program,Single Subject - Science,44300,2001.09,1.45,3.79
Bilingual Program,Single Subject - Science,44300,2001.11,2.7,3.37
Bilingual Program,Single Subject - Science,44300,2001.12,3.2,3.32
Bilingual Program,Single Subject - Science,44300,2002.01,3.22,2.82
Bilingual Program,Single Subject - Science,44300,2002.02,2.25,1.92
Bilingual Program,Single Subject - Science,44300,2002.03,1.35,3.31
Bilingual Program,Single Subject - Science,44300,2002.04,3.34,2.42
Bilingual Program,Single Subject - Science,44300,2002.05,2.59,3.91
Bilingual Program,Single Subject - Science,44300,2002.06,3.08,3.41
Bilingual Program,Single Subject - Science,44300,2002.07,2.56,3.68
Bilingual Program,Single Subject - Science,44300,2002.08,2.99,3.68
Bilingual Program,Single Subject - Science,44300,2002.09,2.77,2.46
Bilingual Program,Single Subject - Science,44300,2002.11,3.98,1.99
Bilingual Program,Single Subject - Science,44300,2002.12,1.57,3.76
Bilingual Program,Single Subject - Science,44300,2003.01,1.77,3.72
Bilingual Program,Single Subject - Science,44300,2003.02,1.05,2.74
Bilingual Program,Single Subject - Science,44300,2003.03,3.95,3.23
Bilingual Program,Single Subject - Science,44300,2003.04,2.62,3.51
Bilingual Program,Single Subject - Science,44300,2003.05,2.3,2.45
Bilingual Program,Single Subject - Science,44300,2003.06,3.96,1.78
Bilingual Program,Single Subject - Science,44300,2003.07,1.15,2.41
Bilingual Program,Single Subject - Science,44300,2003.08,1.81,2.87
Bilingual Program,Single Subject - Science,44300,2003.09,3.67,3.55
Bilingual Program,Single Subject - Science,44300,2003.11,2.39,2.93
Bilingual Program,Single Subject - Science,44300,2003.12,1.74,1.76
Bilingual Program,Single Subject - Science,44300,2004.01,1.39,1.19
Bilingual Program,Single Subject - Science,44300,2004.02,3.98,1.54
Bilingual Program,Single Subject - Science,44300,2004.03,2.33,1.98
Bilingual Program,Single Subject - Science,44300,2004.04,3.17,1.7
Bilingual Program,Single Subject - Science,44300,2004.05,2.61,2.18
Bilingual Program,Single Subject - Science,44300,2004.06,1.33,3.68
Bilingual Program,Single Subject - Science,44300,2004.07,1.92,2.08
Bilingual Program,Single Subject - Science,44300,2004.08,3.55,2.8
Bilingual Program,Single Subject - Science,44300,2004.09,3.99,3.86
Bilingual Program,Single Subject - Science,44300,2004.11,3.21,3.24
Bilingual Program,Single Subject - Science,44300,2004.12,1.54,3.75
Bilingual Program,Single Subject - Science,44300,2005.01,1.8,2.75
Bilingual Program,Single Subject - Science,44300,2005.02,1.7,2.35
Bilingual Program,Single Subject - Science,44300,2005.03,1.77,2.64
Bilingual Program,Single Subject - Science,44300,2005.04,2.16,1.21
Bilingual Program,Single Subject - Science,44300,2005.05,1.64,1.4
Bilingual Program,Single Subject - Science,44300,2005.06,1.98,3.11
Bilingual Program,Single Subject - Science,44300,2005.07,3.26,2.46
Bilingual Program,Single Subject - Science,44300,2005.08,1.19,3.75
Bilingual Program,Single Subject - Science,44300,2005.09,2.34,1.48
Bilingual Program,Single Subject - Science,44300,2005.11,3.3,1.67
Bilingual Program,Single Subject - Science,44300,2005.12,2.05,2.34
Bilingual Program,Single Subject - Science,44300,2006.01,3.07,2.19
Bilingual Program,Single Subject - Science,44300,2006.02,1.5,3.66
Bilingual Program,Single Subject - Science,44300,2006.03,3.31,2.35
Bilingual Program,Single Subject - Science,44300,2006.04,1.63,3.59
Bilingual Program,Single Subject - Science,44300,2006.05,1.6,1.45
Bilingual Program,Single Subject - Science,44300,2006.06,1.25,2.7
Bilingual Program,Single Subject - Science,44300,2006.07,3.64,1.38
Bilingual Program,Single Subject - Science,44300,2006.08,3.87,3.66
Bilingual Program,Single Subject - Science,44300,2006.09,2.62,2.96
Bilingual Program,Single Subject - Science,44300,2006.11,3.29,3.79
Bilingual Program,Single Subject - Science,44300,2006.12,2.81,1.29
Bilingual Program,Single Subject - Science,44300,2007.01,2.03,3.06
Bilingual Program,Single Subject - Science,44300,2007.02,1.42,2.37
Bilingual Program,Single Subject - Science,44300,2007.03,1.62,3.48
Bilingual Program,Single Subject - Science,44300,2007.04,3.28,3.32
Bilingual Program,Single Subject - Science,44300,2007.05,1.96,1.42
Bilingual Program,Single Subject - Science,44300,2007.06,1.78,1.05
Bilingual Program,Single Subject - Science,44300,2007.07,3.88,2.01
Bilingual Program,Single Subject - Science,44300,2007.08,3.93,3.19
Bilingual Program,Single Subject - Science,44300,2007.09,1.89,2.29
Bilingual Program,Single Subject - Science,44300,2007.11,2.02,1.35
Bilingual Program,Single Subject - Science,44300,2007.12,1.98,4
Bilingual Program,Single Subject - Science,44300,2008.01,2.99,3.12
Bilingual Program,Single Subject - Science,44300,2008.02,3.14,2.85
Bilingual Program,Single Subject - Science,44300,2008.03,2.81,2.4
Bilingual Program,Single Subject - Science,44300,2008.04,1.84,1.42
Bilingual Program,Single Subject - Science,44300,2008.05,1.87,3.12
Bilingual Program,Single Subject - Science,44300,2008.06,1.05,3.09
Bilingual Program,Single Subject - Science,44300,2008.07,1.72,3.02
Bilingual Program,Single Subject - Science,44300,2008.08,2.83,1.6
Bilingual Program,Single Subject - Science,44300,2008.09,1.22,2.87
Bilingual Program,Single Subject - Science,44300,2008.11,2.98,3.61
Bilingual Program,Single Subject - Science,44300,2008.12,2.72,3.9
